1|0.5|REPORTADO
2|0.5|REPORTADO
3|0.5|REPORTADO
4|0.5|REPORTADO
5|0.5|REPORTADO
6|0.5|REPORTADO
7|0.5|REPORTADO
8|0.5|REPORTADO
9|0.5|REPORTADO
10|0.5|PENDIENTE
11|0.5|PENDIENTE
12|0.5|PENDIENTE
13|0.5|PENDIENTE
14|0.5|PENDIENTE
15|0.5|PENDIENTE
16|0.5|PENDIENTE
